"","DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","CAUSE_OF_DEATH","CAUSE_OF_DEATH_NAME","CAUSE_OF_DEATH_CODE","CAUSE_OF_DEATH_TYPE","CAUSE_OF_DEATH_TYPECODE","CAUSE_OF_DEATH_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"52",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12435d0d0d1d20100",51,1485
"53",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12435d1d0d1d20100",52,1485
"54",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12435d2d0d1d20100",53,1485
"55",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12436d0d0d1d20100",54,1485
"56",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12436d1d0d1d20100",55,1485
"57",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12436d2d0d1d20100",56,1485
"58",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12437d0d0d1d20100",57,1485
"59",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12437d1d0d1d20100",58,1485
"60",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12437d2d0d1d20100",59,1485
"61",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12438d0d0d1d20100",60,1485
"62",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12438d1d0d1d20100",61,1485
"63",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12438d2d0d1d20100",62,1485
"64",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",5,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12439d0d0d1d20100",63,1485
"65",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",5,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12439d1d0d1d20100",64,1485
"66",2013,2013,2013,"date",0,0,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957699d12439d2d0d1d20100",65,1485
"67",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",32138,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d98a99d0d0d1d20100",66,1485
"68",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",15643,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d98a99d1d0d1d20100",67,1485
"69",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",16495,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d98a99d2d0d1d20100",68,1485
"70",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12430d0d0d1d20100",69,1485
"71",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12430d1d0d1d20100",70,1485
"72",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12430d2d0d1d20100",71,1485
"73",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",6,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12431d0d0d1d20100",72,1485
"74",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",3,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12431d1d0d1d20100",73,1485
"75",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",3,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12431d2d0d1d20100",74,1485
"76",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12432d0d0d1d20100",75,1485
"77",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12432d1d0d1d20100",76,1485
"78",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12432d2d0d1d20100",77,1485
"79",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12433d0d0d1d20100",78,1485
"80",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12433d1d0d1d20100",79,1485
"81",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12433d2d0d1d20100",80,1485
"82",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12434d0d0d1d20100",81,1485
"83",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12434d1d0d1d20100",82,1485
"84",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12434d2d0d1d20100",83,1485
"85",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12435d0d0d1d20100",84,1485
"86",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12435d1d0d1d20100",85,1485
"87",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12435d2d0d1d20100",86,1485
"88",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12436d0d0d1d20100",87,1485
"89",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12436d1d0d1d20100",88,1485
"90",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12436d2d0d1d20100",89,1485
"91",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12437d0d0d1d20100",90,1485
"92",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12437d1d0d1d20100",91,1485
"93",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12437d2d0d1d20100",92,1485
"94",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12438d0d0d1d20100",93,1485
"95",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12438d1d0d1d20100",94,1485
"96",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12438d2d0d1d20100",95,1485
"97",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12439d0d0d1d20100",96,1485
"98",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12439d1d0d1d20100",97,1485
"99",2013,2013,2013,"date",0,0,2092957700,"Wales","W92000004","countries",499,2,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957700d12439d2d0d1d20100",98,1485
"100",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",505688,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d98a99d0d0d1d20100",99,1485
"101",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",244932,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d98a99d1d0d1d20100",100,1485
"102",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",260756,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d98a99d2d0d1d20100",101,1485
"103",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12430d0d0d1d20100",102,1485
"104",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12430d1d0d1d20100",103,1485
"105",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12430d2d0d1d20100",104,1485
"106",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",90,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12431d0d0d1d20100",105,1485
"107",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",50,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12431d1d0d1d20100",106,1485
"108",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",40,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12431d2d0d1d20100",107,1485
"109",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12432d0d0d1d20100",108,1485
"110",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12432d1d0d1d20100",109,1485
"111",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12432d2d0d1d20100",110,1485
"112",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12433d0d0d1d20100",111,1485
"113",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12433d1d0d1d20100",112,1485
"114",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12433d2d0d1d20100",113,1485
"115",2013,2013,2013,"date",0,0,2092957703,"England and Wales","K04000001","countries",499,3,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32208e0d2092957703d12434d0d0d1d20100",114,1485
